log_id,timestamp,event,status,location_id
1664,8/5/2016,stored at warehouse,waiting,109
1665,9/17/2015,stored at warehouse,waiting,62
1666,4/6/2005,stored at warehouse,waiting,128
1667,7/29/2011,stored at warehouse,waiting,1
1668,5/15/2011,stored at warehouse,waiting,117
1669,4/9/2001,stored at warehouse,waiting,55
1670,10/12/2007,stored at warehouse,waiting,173
1671,1/29/2016,stored at warehouse,waiting,185
1672,3/11/2002,stored at warehouse,waiting,60
1673,1/24/2008,stored at warehouse,waiting,194
1674,2/18/2018,stored at warehouse,waiting,105
1675,12/16/2006,stored at warehouse,waiting,154
1676,4/1/2014,stored at warehouse,waiting,39
1677,1/11/2008,stored at warehouse,waiting,194
1678,10/31/2008,stored at warehouse,waiting,120
1679,4/21/2012,stored at warehouse,waiting,41
1680,4/18/2009,stored at warehouse,waiting,197
1681,10/30/2003,stored at warehouse,waiting,194
1682,1/8/2016,stored at warehouse,waiting,162
1683,3/30/2008,stored at warehouse,waiting,45
1684,12/25/2017,stored at warehouse,waiting,22
1685,6/27/2017,stored at warehouse,waiting,93
1686,2/3/2003,stored at warehouse,waiting,182
1687,1/3/2006,stored at warehouse,waiting,21
1688,12/8/2014,stored at warehouse,waiting,118
1689,6/10/2011,stored at warehouse,waiting,116
1690,4/26/2008,stored at warehouse,waiting,71
1691,2/5/2002,stored at warehouse,waiting,2
1692,8/30/2012,stored at warehouse,waiting,186
1693,5/6/2007,stored at warehouse,waiting,170
1694,9/7/2014,stored at warehouse,waiting,6
1695,8/12/2009,stored at warehouse,waiting,83
1696,12/20/2008,stored at warehouse,waiting,88
1697,7/27/2014,stored at warehouse,waiting,112
1698,3/21/2003,stored at warehouse,waiting,46
1699,11/28/2017,stored at warehouse,waiting,62
1700,12/17/2014,stored at warehouse,waiting,84
1701,8/26/2014,stored at warehouse,waiting,66
1702,2/17/2006,stored at warehouse,waiting,122
1703,8/22/2006,stored at warehouse,waiting,115
1704,4/10/2012,stored at warehouse,waiting,64
1705,10/28/2012,stored at warehouse,waiting,178
1706,8/28/2010,stored at warehouse,waiting,148
1707,7/27/2013,stored at warehouse,waiting,27
1708,10/20/2016,stored at warehouse,waiting,118
1709,10/28/2011,stored at warehouse,waiting,46
1710,9/21/2011,stored at warehouse,waiting,107
1711,12/16/2002,stored at warehouse,waiting,68
1712,12/19/2004,stored at warehouse,waiting,59
1713,2/4/2011,stored at warehouse,waiting,32
1714,12/26/2004,stored at warehouse,waiting,81
1715,8/6/2018,stored at warehouse,waiting,185
1716,6/11/2018,stored at warehouse,waiting,109
1717,7/25/2016,stored at warehouse,waiting,84
1718,1/19/2009,stored at warehouse,waiting,162
1719,11/27/2003,stored at warehouse,waiting,127
1720,12/1/2004,stored at warehouse,waiting,105
1721,9/29/2017,stored at warehouse,waiting,131
1722,10/9/2006,stored at warehouse,waiting,51
1723,7/24/2001,stored at warehouse,waiting,48
1724,6/3/2013,stored at warehouse,waiting,180
1725,7/22/2001,stored at warehouse,waiting,30
1726,1/5/2001,stored at warehouse,waiting,104
1727,4/2/2001,stored at warehouse,waiting,99
1728,12/14/2014,stored at warehouse,waiting,58
1729,9/9/2013,stored at warehouse,waiting,95
1730,5/31/2002,stored at warehouse,waiting,110
1731,12/15/2013,stored at warehouse,waiting,190
1732,1/2/2003,stored at warehouse,waiting,122
1733,9/27/2008,stored at warehouse,waiting,117
1734,3/19/2008,stored at warehouse,waiting,2
1735,10/2/2013,stored at warehouse,waiting,150
1736,5/16/2007,stored at warehouse,waiting,38
1737,1/29/2016,stored at warehouse,waiting,50
1738,7/9/2014,stored at warehouse,waiting,197
1739,12/14/2016,stored at warehouse,waiting,195
1740,2/20/2009,stored at warehouse,waiting,24
1741,12/27/2009,stored at warehouse,waiting,66
1742,4/14/2008,stored at warehouse,waiting,93
1743,9/5/2002,stored at warehouse,waiting,103
1744,11/23/2003,stored at warehouse,waiting,3
1745,9/22/2006,stored at warehouse,waiting,130
1746,4/5/2017,stored at warehouse,waiting,71
1747,6/26/2012,stored at warehouse,waiting,77
1748,12/15/2002,stored at warehouse,waiting,120
1749,3/4/2001,stored at warehouse,waiting,7
1750,10/6/2002,stored at warehouse,waiting,147
1751,1/4/2005,stored at warehouse,waiting,65
1752,1/5/2010,stored at warehouse,waiting,82
1753,2/28/2010,stored at warehouse,waiting,95
1754,6/22/2007,stored at warehouse,waiting,196
1755,10/11/2006,stored at warehouse,waiting,111
1756,1/9/2015,stored at warehouse,waiting,195
1757,11/10/2012,stored at warehouse,waiting,20
1758,8/4/2016,stored at warehouse,waiting,190
1759,11/7/2004,stored at warehouse,waiting,30
1760,7/5/2011,stored at warehouse,waiting,31
1761,1/23/2007,stored at warehouse,waiting,23
1762,3/4/2002,stored at warehouse,waiting,117
1763,5/8/2007,stored at warehouse,waiting,56
1764,10/14/2002,stored at warehouse,waiting,139
1765,5/30/2007,stored at warehouse,waiting,14
1766,5/26/2018,stored at warehouse,waiting,46
1767,5/5/2001,stored at warehouse,waiting,52
1768,3/20/2001,stored at warehouse,waiting,108
1769,2/9/2013,stored at warehouse,waiting,128
1770,3/21/2009,stored at warehouse,waiting,170
1771,9/2/2006,stored at warehouse,waiting,181
1772,2/2/2004,stored at warehouse,waiting,135
1773,9/4/2002,stored at warehouse,waiting,132
1774,6/8/2008,stored at warehouse,waiting,74
1775,11/13/2007,stored at warehouse,waiting,41
1776,3/12/2004,stored at warehouse,waiting,181
1777,10/28/2007,stored at warehouse,waiting,73
1778,4/26/2015,stored at warehouse,waiting,157
1779,2/19/2002,stored at warehouse,waiting,146
1780,12/13/2008,stored at warehouse,waiting,90
1781,9/17/2003,stored at warehouse,waiting,31
1782,6/21/2011,stored at warehouse,waiting,4
1783,12/1/2011,stored at warehouse,waiting,156
1784,9/20/2006,stored at warehouse,waiting,125
1785,8/5/2014,stored at warehouse,waiting,70
1786,6/20/2003,stored at warehouse,waiting,42
1787,7/23/2017,stored at warehouse,waiting,157
1788,10/25/2001,stored at warehouse,waiting,97
1789,10/11/2008,stored at warehouse,waiting,163
1790,11/5/2002,stored at warehouse,waiting,11
1791,2/20/2011,stored at warehouse,waiting,113
1792,8/28/2002,stored at warehouse,waiting,190
1793,5/2/2009,stored at warehouse,waiting,90
1794,4/7/2015,stored at warehouse,waiting,141
1795,3/1/2001,stored at warehouse,waiting,71
1796,5/5/2009,stored at warehouse,waiting,138
1797,2/18/2003,stored at warehouse,waiting,99
1798,1/6/2006,stored at warehouse,waiting,110
1799,11/7/2010,stored at warehouse,waiting,197
1800,5/8/2008,stored at warehouse,waiting,195
1801,2/25/2001,stored at warehouse,waiting,192
1802,10/28/2010,stored at warehouse,waiting,165
1803,1/1/2014,stored at warehouse,waiting,17
1804,8/9/2014,stored at warehouse,waiting,147
1805,7/28/2014,stored at warehouse,waiting,139
1806,7/8/2005,stored at warehouse,waiting,105
1807,6/18/2001,stored at warehouse,waiting,48
1808,10/28/2003,stored at warehouse,waiting,159
1809,3/27/2015,stored at warehouse,waiting,85
1810,3/16/2003,stored at warehouse,waiting,64
1811,4/11/2012,stored at warehouse,waiting,143
1812,4/24/2012,stored at warehouse,waiting,8
1813,7/13/2003,stored at warehouse,waiting,50
1814,2/25/2017,stored at warehouse,waiting,199
1815,2/20/2010,stored at warehouse,waiting,52
1816,1/7/2012,stored at warehouse,waiting,70
1817,4/15/2010,stored at warehouse,waiting,60
1818,4/17/2012,stored at warehouse,waiting,186
1819,3/16/2017,stored at warehouse,waiting,30
1820,10/6/2013,stored at warehouse,waiting,98
1821,4/25/2007,stored at warehouse,waiting,33
1822,12/28/2004,stored at warehouse,waiting,128
1823,8/27/2015,stored at warehouse,waiting,26
1824,2/24/2014,stored at warehouse,waiting,67
1825,7/10/2010,stored at warehouse,waiting,177
1826,5/14/2002,stored at warehouse,waiting,133
1827,4/30/2008,stored at warehouse,waiting,93
1828,12/28/2003,stored at warehouse,waiting,80
1829,1/5/2013,stored at warehouse,waiting,154
1830,9/10/2006,stored at warehouse,waiting,104
1831,4/2/2012,stored at warehouse,waiting,80
1832,7/6/2008,stored at warehouse,waiting,15
1833,7/7/2007,stored at warehouse,waiting,61
1834,2/5/2009,stored at warehouse,waiting,101
1835,5/4/2015,stored at warehouse,waiting,135
1836,3/21/2014,stored at warehouse,waiting,170
1837,4/30/2010,stored at warehouse,waiting,124
1838,1/4/2008,stored at warehouse,waiting,118
1839,6/9/2006,stored at warehouse,waiting,4
1840,11/16/2005,stored at warehouse,waiting,106
1841,9/27/2016,stored at warehouse,waiting,90
1842,5/25/2008,stored at warehouse,waiting,97
1843,7/28/2006,stored at warehouse,waiting,32
1844,8/15/2005,stored at warehouse,waiting,125
1845,9/23/2013,stored at warehouse,waiting,52
1846,5/30/2006,stored at warehouse,waiting,124
1847,6/5/2001,stored at warehouse,waiting,52
1848,1/3/2008,stored at warehouse,waiting,113
1849,12/11/2004,stored at warehouse,waiting,46
1850,2/20/2001,stored at warehouse,waiting,145
1851,12/2/2016,stored at warehouse,waiting,12
1852,5/3/2009,stored at warehouse,waiting,88
1853,9/15/2008,stored at warehouse,waiting,87
1854,2/28/2006,stored at warehouse,waiting,183
1855,2/12/2008,stored at warehouse,waiting,194
1856,12/8/2002,stored at warehouse,waiting,125
1857,9/13/2006,stored at warehouse,waiting,8
1858,5/10/2016,stored at warehouse,waiting,160
1859,3/19/2012,stored at warehouse,waiting,75
1860,9/13/2012,stored at warehouse,waiting,75
1861,2/12/2015,stored at warehouse,waiting,64
1862,1/18/2011,stored at warehouse,waiting,173
1863,7/31/2013,stored at warehouse,waiting,43
1864,4/17/2005,stored at warehouse,waiting,48
1865,9/14/2018,stored at warehouse,waiting,187
1866,8/29/2012,stored at warehouse,waiting,22
1867,1/18/2014,stored at warehouse,waiting,27
1868,4/28/2014,stored at warehouse,waiting,165
1869,9/20/2010,stored at warehouse,waiting,77
1870,10/7/2002,stored at warehouse,waiting,174
1871,2/20/2003,stored at warehouse,waiting,111
1872,10/29/2015,stored at warehouse,waiting,176
1873,12/29/2003,stored at warehouse,waiting,34
1874,12/11/2002,stored at warehouse,waiting,135
1875,7/6/2016,stored at warehouse,waiting,41
1876,8/4/2010,stored at warehouse,waiting,151
1877,10/8/2007,stored at warehouse,waiting,143
1878,12/30/2001,stored at warehouse,waiting,126
1879,4/29/2003,stored at warehouse,waiting,1
1880,1/13/2008,stored at warehouse,waiting,170
1881,1/27/2006,stored at warehouse,waiting,193
1882,4/4/2018,stored at warehouse,waiting,140
1883,10/24/2007,stored at warehouse,waiting,180
1884,1/10/2004,stored at warehouse,waiting,67
1885,6/19/2012,stored at warehouse,waiting,168
1886,8/17/2015,stored at warehouse,waiting,190
1887,12/31/2015,stored at warehouse,waiting,112
1888,1/19/2013,stored at warehouse,waiting,109
1889,12/22/2017,stored at warehouse,waiting,95
1890,6/23/2014,stored at warehouse,waiting,133
1891,12/17/2011,stored at warehouse,waiting,166
1892,1/31/2002,stored at warehouse,waiting,197
1893,2/15/2007,stored at warehouse,waiting,110
1894,11/2/2007,stored at warehouse,waiting,62
1895,2/21/2004,stored at warehouse,waiting,195
1896,1/11/2007,stored at warehouse,waiting,39
1897,5/30/2012,stored at warehouse,waiting,40
1898,1/26/2009,stored at warehouse,waiting,149
1899,1/12/2001,stored at warehouse,waiting,178
1900,4/24/2007,stored at warehouse,waiting,78
1901,3/11/2015,stored at warehouse,waiting,155
1902,6/14/2006,stored at warehouse,waiting,150
1903,9/1/2018,stored at warehouse,waiting,45
1904,3/7/2008,stored at warehouse,waiting,125
1905,7/16/2012,stored at warehouse,waiting,33
1906,11/19/2015,stored at warehouse,waiting,120
1907,12/18/2006,stored at warehouse,waiting,116
1908,10/12/2010,stored at warehouse,waiting,103
1909,12/11/2007,stored at warehouse,waiting,130
1910,5/8/2015,stored at warehouse,waiting,199
1911,11/14/2013,stored at warehouse,waiting,192
1912,5/16/2015,stored at warehouse,waiting,195
1913,12/29/2000,stored at warehouse,waiting,101
1914,2/3/2017,stored at warehouse,waiting,64
1915,12/9/2008,stored at warehouse,waiting,90
1916,7/6/2018,stored at warehouse,waiting,50
1917,10/6/2001,stored at warehouse,waiting,121
1918,6/9/2010,stored at warehouse,waiting,179
1919,6/24/2016,stored at warehouse,waiting,66
1920,3/24/2003,stored at warehouse,waiting,96
1921,7/6/2015,stored at warehouse,waiting,118
1922,8/13/2006,stored at warehouse,waiting,36
1923,9/12/2014,stored at warehouse,waiting,195
1924,4/15/2001,stored at warehouse,waiting,199
1925,8/17/2013,stored at warehouse,waiting,97
1926,5/13/2015,stored at warehouse,waiting,1
1927,3/4/2015,stored at warehouse,waiting,105
1928,2/12/2007,stored at warehouse,waiting,65
1929,9/23/2014,stored at warehouse,waiting,39
1930,1/17/2010,stored at warehouse,waiting,56
1931,9/12/2018,stored at warehouse,waiting,113
1932,7/7/2005,stored at warehouse,waiting,107
1933,8/9/2004,stored at warehouse,waiting,193
1934,9/13/2012,stored at warehouse,waiting,6
1935,3/29/2016,stored at warehouse,waiting,46
1936,3/19/2010,stored at warehouse,waiting,85
1937,3/12/2014,stored at warehouse,waiting,89
1938,7/24/2014,stored at warehouse,waiting,149
1939,4/30/2010,stored at warehouse,waiting,36
1940,2/4/2010,stored at warehouse,waiting,59
1941,3/9/2001,stored at warehouse,waiting,8
1942,10/10/2013,stored at warehouse,waiting,14
1943,4/21/2009,stored at warehouse,waiting,108
1944,4/3/2003,stored at warehouse,waiting,177
1945,3/25/2014,stored at warehouse,waiting,30
1946,2/10/2016,stored at warehouse,waiting,96
1947,12/19/2005,stored at warehouse,waiting,89
1948,7/22/2002,stored at warehouse,waiting,117
1949,9/21/2018,stored at warehouse,waiting,91
1950,4/9/2005,stored at warehouse,waiting,160
1951,10/7/2016,stored at warehouse,waiting,174
1952,1/10/2013,stored at warehouse,waiting,164
1953,5/29/2006,stored at warehouse,waiting,168
1954,5/12/2006,stored at warehouse,waiting,180
1955,5/27/2008,stored at warehouse,waiting,160
1956,7/28/2005,stored at warehouse,waiting,84
1957,1/26/2014,stored at warehouse,waiting,35
1958,5/14/2015,stored at warehouse,waiting,164
1959,10/21/2018,stored at warehouse,waiting,108
1960,7/31/2001,stored at warehouse,waiting,139
1961,2/12/2007,stored at warehouse,waiting,143
1962,10/13/2001,stored at warehouse,waiting,180
1963,5/13/2010,stored at warehouse,waiting,125
1964,12/28/2007,stored at warehouse,waiting,134
1965,1/20/2009,stored at warehouse,waiting,152
1966,2/7/2011,stored at warehouse,waiting,60
1967,5/11/2004,stored at warehouse,waiting,146
1968,3/30/2016,stored at warehouse,waiting,36
1969,10/25/2001,stored at warehouse,waiting,136
1970,2/9/2018,stored at warehouse,waiting,142
1971,4/9/2004,stored at warehouse,waiting,36
1972,10/6/2007,stored at warehouse,waiting,40
1973,3/3/2003,stored at warehouse,waiting,41
1974,10/6/2015,stored at warehouse,waiting,89
1975,6/11/2008,stored at warehouse,waiting,121
1976,11/23/2018,stored at warehouse,waiting,131
1977,10/23/2011,stored at warehouse,waiting,87
1978,12/13/2005,stored at warehouse,waiting,94
1979,6/25/2014,stored at warehouse,waiting,6
1980,5/23/2017,stored at warehouse,waiting,184
1981,9/13/2005,stored at warehouse,waiting,93
1982,10/30/2010,stored at warehouse,waiting,194
1983,8/15/2006,stored at warehouse,waiting,126
1984,10/18/2003,stored at warehouse,waiting,83
1985,9/12/2003,stored at warehouse,waiting,62
1986,9/18/2013,stored at warehouse,waiting,103
1987,10/26/2001,stored at warehouse,waiting,177
1988,1/11/2002,stored at warehouse,waiting,189
1989,4/8/2001,stored at warehouse,waiting,136
1990,7/21/2011,stored at warehouse,waiting,151
1991,12/12/2002,stored at warehouse,waiting,120
1992,6/21/2006,stored at warehouse,waiting,199
1993,2/24/2007,stored at warehouse,waiting,82
1994,12/29/2007,stored at warehouse,waiting,30
1995,7/21/2013,stored at warehouse,waiting,162
1996,12/26/2003,stored at warehouse,waiting,62
1997,11/26/2005,stored at warehouse,waiting,10
1998,8/6/2012,stored at warehouse,waiting,181
1999,7/11/2007,stored at warehouse,waiting,130
2000,7/25/2010,stored at warehouse,waiting,87
2001,"1/16/2018,12:02:13",delivered,delivered,
2002,"2/27/2016,14:22:06",delivered,delivered,
2003,"9/22/2002,9:51:57",delivered,delivered,
2004,"9/11/2005,7:30:28",delivered,delivered,
2005,"1/29/2009,8:42:45",delivered,delivered,
2006,"5/13/2004,18:26:22",delivered,delivered,
2007,"5/31/2002,10:12:12",delivered,delivered,
2008,"4/27/2018,19:10:08",delivered,delivered,
2009,"4/3/2016,14:22:12",delivered,delivered,
2010,"5/13/2015,9:19:42",delivered,delivered,
2011,"11/17/2016,6:25:50",delivered,delivered,
2012,"9/3/2002,6:22:57",delivered,delivered,
2013,"9/2/2017,10:51:39",delivered,delivered,
2014,"4/13/2013,6:57:01",delivered,delivered,
2015,"3/18/2017,9:34:38",delivered,delivered,
2016,"2/4/2013,17:51:29",delivered,delivered,
2017,"5/21/2009,6:48:29",delivered,delivered,
2018,"1/20/2016,10:11:30",delivered,delivered,
2019,"11/9/2001,7:50:53",delivered,delivered,
2020,"1/12/2003,17:40:53",delivered,delivered,
2021,"12/23/2003,14:13:19",delivered,delivered,
2022,"12/12/2017,18:17:46",delivered,delivered,
2023,"12/30/2002,10:43:04",delivered,delivered,
2024,"9/8/2009,18:03:21",delivered,delivered,
2025,"5/7/2014,15:24:11",delivered,delivered,
2026,"10/12/2010,8:55:10",delivered,delivered,
2027,"1/22/2015,12:47:11",delivered,delivered,
2028,"9/27/2006,7:28:17",delivered,delivered,
2029,"5/28/2017,17:43:03",delivered,delivered,
2030,"12/19/2014,7:13:00",delivered,delivered,
2031,"3/21/2014,17:39:07",delivered,delivered,
2032,"3/10/2007,15:10:40",delivered,delivered,
2033,"12/26/2017,10:10:57",delivered,delivered,
2034,"10/25/2006,9:18:10",delivered,delivered,
2035,"12/10/2003,9:07:37",delivered,delivered,
2036,"9/11/2001,9:25:58",delivered,delivered,
2037,"6/24/2015,16:20:15",delivered,delivered,
2038,"8/31/2007,19:52:08",delivered,delivered,
2039,"4/9/2008,14:30:45",delivered,delivered,
2040,"11/17/2014,6:27:43",delivered,delivered,
2041,"5/5/2014,14:37:22",delivered,delivered,
2042,"5/25/2010,11:05:49",delivered,delivered,
2043,"7/3/2004,6:58:50",delivered,delivered,
2044,"3/12/2010,12:40:53",delivered,delivered,
2045,"11/20/2006,13:02:14",delivered,delivered,
2046,"3/18/2011,15:59:25",delivered,delivered,
2047,"6/21/2015,13:28:15",delivered,delivered,
2048,"11/16/2008,14:34:43",delivered,delivered,
2049,"2/24/2017,13:35:27",delivered,delivered,
2050,"5/29/2001,6:18:39",delivered,delivered,
2051,"1/1/2011,12:48:45",delivered,delivered,
2052,"9/12/2002,17:47:28",delivered,delivered,
2053,"10/29/2015,15:21:33",delivered,delivered,
2054,"5/1/2014,12:58:29",delivered,delivered,
2055,"7/10/2005,19:17:08",delivered,delivered,
2056,"5/13/2006,14:55:18",delivered,delivered,
2057,"7/6/2016,17:32:43",delivered,delivered,
2058,"10/1/2007,12:44:34",delivered,delivered,
2059,"11/2/2001,6:50:30",delivered,delivered,
2060,"9/3/2011,8:07:40",delivered,delivered,
2061,"4/17/2007,16:37:41",delivered,delivered,
2062,"1/2/2013,14:06:02",delivered,delivered,
2063,"5/18/2008,17:14:02",delivered,delivered,
2064,"1/17/2008,19:41:41",delivered,delivered,
2065,"6/11/2012,8:10:13",delivered,delivered,
2066,"4/29/2004,15:31:44",delivered,delivered,
2067,"9/9/2009,13:49:07",delivered,delivered,
2068,"1/1/2009,8:14:58",delivered,delivered,
2069,"3/12/2007,7:03:16",delivered,delivered,
2070,"3/11/2011,16:24:37",delivered,delivered,
2071,"6/6/2009,15:37:05",delivered,delivered,
2072,"10/31/2012,18:01:22",delivered,delivered,
2073,"12/4/2011,17:45:18",delivered,delivered,
2074,"1/30/2003,17:22:40",delivered,delivered,
2075,"10/31/2009,10:34:31",delivered,delivered,
2076,"9/13/2001,8:53:26",delivered,delivered,
2077,"12/11/2009,17:16:28",delivered,delivered,
2078,"11/10/2018,8:08:30",delivered,delivered,
2079,"12/20/2006,13:50:21",delivered,delivered,
2080,"1/28/2002,16:25:34",delivered,delivered,
2081,"6/12/2018,11:30:16",delivered,delivered,
2082,"6/28/2015,10:37:43",delivered,delivered,
2083,"3/23/2012,12:25:58",delivered,delivered,
2084,"9/17/2017,19:04:04",delivered,delivered,
2085,"8/27/2007,12:36:26",delivered,delivered,
2086,"11/21/2016,9:01:49",delivered,delivered,
2087,"7/16/2017,8:46:10",delivered,delivered,
2088,"10/28/2012,16:35:27",delivered,delivered,
2089,"1/4/2012,10:39:57",delivered,delivered,
2090,"12/22/2013,19:39:36",delivered,delivered,
2091,"11/7/2003,18:14:20",delivered,delivered,
2092,"11/8/2008,7:14:52",delivered,delivered,
2093,"1/3/2012,8:43:40",delivered,delivered,
2094,"5/22/2010,6:55:04",delivered,delivered,
2095,"8/13/2004,17:24:26",delivered,delivered,
2096,"8/14/2005,15:39:28",delivered,delivered,
2097,"5/15/2015,10:33:46",delivered,delivered,
2098,"1/26/2015,13:27:14",delivered,delivered,
2099,"3/15/2003,16:30:42",delivered,delivered,
2100,"3/28/2004,13:59:30",delivered,delivered,
2101,"9/29/2001,12:15:58",delivered,delivered,
2102,"4/20/2015,19:05:19",delivered,delivered,
2103,"10/6/2012,18:10:57",delivered,delivered,
2104,"9/19/2015,15:18:02",delivered,delivered,
2105,"8/24/2018,14:58:52",delivered,delivered,
2106,"4/22/2001,17:33:59",delivered,delivered,
2107,"8/1/2012,10:19:56",delivered,delivered,
2108,"4/4/2007,15:37:35",delivered,delivered,
2109,"1/11/2011,15:58:29",delivered,delivered,
2110,"1/27/2012,14:06:58",delivered,delivered,
2111,"9/30/2008,15:53:16",delivered,delivered,
2112,"2/4/2016,8:03:19",delivered,delivered,
2113,"2/17/2015,8:47:04",delivered,delivered,
2114,"4/6/2008,10:18:05",delivered,delivered,
2115,"4/13/2018,6:07:58",delivered,delivered,
2116,"9/28/2003,9:28:49",delivered,delivered,
2117,"10/26/2003,7:54:02",delivered,delivered,
2118,"5/15/2004,7:54:53",delivered,delivered,
2119,"7/24/2011,9:51:20",delivered,delivered,
2120,"12/8/2003,18:05:22",delivered,delivered,
2121,"6/11/2005,13:38:03",delivered,delivered,
2122,"12/9/2015,8:05:19",delivered,delivered,
2123,"8/22/2012,6:07:13",delivered,delivered,
2124,"3/19/2004,10:06:16",delivered,delivered,
2125,"10/22/2006,7:21:40",delivered,delivered,
2126,"11/11/2004,16:59:44",delivered,delivered,
2127,"3/25/2006,13:54:52",delivered,delivered,
2128,"8/19/2017,11:33:13",delivered,delivered,
2129,"1/21/2013,13:34:42",delivered,delivered,
2130,"4/30/2003,9:52:21",delivered,delivered,
2131,"12/6/2014,7:55:13",delivered,delivered,
2132,"12/16/2002,7:56:40",delivered,delivered,
2133,"9/15/2003,17:49:37",delivered,delivered,
2134,"8/26/2005,7:06:31",delivered,delivered,
2135,"6/18/2003,16:49:53",delivered,delivered,
2136,"4/16/2007,17:01:55",delivered,delivered,
2137,"8/23/2006,19:32:04",delivered,delivered,
2138,"9/3/2015,7:00:54",delivered,delivered,
2139,"3/20/2009,15:14:11",delivered,delivered,
2140,"3/17/2006,13:18:11",delivered,delivered,
2141,"9/28/2018,19:21:08",delivered,delivered,
2142,"8/4/2012,9:51:42",delivered,delivered,
2143,"8/13/2008,18:35:21",delivered,delivered,
2144,"6/10/2017,19:52:18",delivered,delivered,
2145,"11/10/2018,14:43:49",delivered,delivered,
2146,"7/19/2011,18:59:46",delivered,delivered,
2147,"10/29/2001,15:49:36",delivered,delivered,
2148,"2/24/2007,8:37:57",delivered,delivered,
2149,"8/31/2007,11:43:49",delivered,delivered,
2150,"10/13/2010,11:34:10",delivered,delivered,
2151,"6/4/2011,16:05:54",delivered,delivered,
2152,"7/6/2007,14:09:38",delivered,delivered,
2153,"10/26/2008,7:37:12",delivered,delivered,
2154,"3/28/2012,7:55:28",delivered,delivered,
2155,"9/15/2008,19:38:56",delivered,delivered,
2156,"1/29/2007,12:17:27",delivered,delivered,
2157,"11/11/2018,15:15:38",delivered,delivered,
2158,"12/27/2012,8:58:47",delivered,delivered,
2159,"12/27/2013,16:30:52",delivered,delivered,
2160,"2/25/2004,17:34:59",delivered,delivered,
2161,"6/1/2018,16:23:15",delivered,delivered,
2162,"8/14/2012,7:52:50",delivered,delivered,
2163,"10/29/2010,6:48:06",delivered,delivered,
2164,"10/14/2014,6:09:26",delivered,delivered,
2165,"8/7/2001,8:37:58",delivered,delivered,
2166,"2/13/2017,18:50:19",delivered,delivered,
2167,"2/6/2009,16:57:29",delivered,delivered,
2168,"4/25/2009,7:26:09",delivered,delivered,
2169,"2/24/2012,9:09:28",delivered,delivered,
2170,"3/20/2017,12:01:50",delivered,delivered,
2171,"11/12/2006,7:22:50",delivered,delivered,
2172,"11/16/2009,7:36:21",delivered,delivered,
2173,"12/27/2006,8:55:48",delivered,delivered,
2174,"9/18/2010,15:47:18",delivered,delivered,
2175,"1/27/2016,7:21:10",delivered,delivered,
2176,"10/4/2016,18:20:27",delivered,delivered,
2177,"5/7/2006,14:23:58",delivered,delivered,
2178,"1/22/2011,17:24:57",delivered,delivered,
2179,"5/13/2006,18:01:45",delivered,delivered,
2180,"2/18/2005,6:26:46",delivered,delivered,
2181,"6/9/2010,6:09:40",delivered,delivered,
2182,"11/24/2015,6:03:38",delivered,delivered,
2183,"11/19/2007,17:51:36",delivered,delivered,
2184,"8/17/2017,10:52:35",delivered,delivered,
2185,"2/26/2016,17:02:08",delivered,delivered,
2186,"7/16/2015,13:01:42",delivered,delivered,
2187,"6/22/2006,17:50:33",delivered,delivered,
2188,"3/21/2016,6:05:08",delivered,delivered,
2189,"5/28/2018,15:35:18",delivered,delivered,
2190,"7/4/2018,11:47:59",delivered,delivered,
2191,"4/6/2001,18:36:59",delivered,delivered,
2192,"10/11/2007,11:41:21",delivered,delivered,
2193,"5/7/2012,8:01:37",delivered,delivered,
2194,"5/28/2012,7:33:14",delivered,delivered,
2195,"2/28/2018,11:25:26",delivered,delivered,
2196,"1/15/2011,13:58:13",delivered,delivered,
2197,"7/8/2014,13:34:19",delivered,delivered,
2198,"10/26/2007,18:48:54",delivered,delivered,
2199,"3/13/2010,13:20:08",delivered,delivered,
2200,"7/28/2014,8:41:34",delivered,delivered,
2201,"9/1/2005,7:50:18",delivered,delivered,
2202,"6/21/2017,13:57:35",delivered,delivered,
2203,"12/16/2014,8:55:15",delivered,delivered,
2204,"10/5/2011,8:17:33",delivered,delivered,
2205,"2/24/2014,11:11:18",delivered,delivered,
2206,"6/7/2011,14:53:01",delivered,delivered,
2207,"8/21/2011,10:09:51",delivered,delivered,
2208,"4/30/2016,17:22:30",delivered,delivered,
2209,"10/19/2014,7:33:00",delivered,delivered,
2210,"11/7/2003,17:43:35",delivered,delivered,
2211,"4/5/2011,17:40:03",delivered,delivered,
2212,"2/9/2007,18:00:57",delivered,delivered,
2213,"11/16/2002,7:26:59",delivered,delivered,
2214,"2/9/2005,19:31:40",delivered,delivered,
2215,"2/8/2011,12:20:27",delivered,delivered,
2216,"6/28/2013,14:33:12",delivered,delivered,
2217,"1/3/2005,16:54:49",delivered,delivered,
2218,"2/1/2006,8:47:35",delivered,delivered,
2219,"10/27/2005,8:44:19",delivered,delivered,
2220,"12/28/2013,13:09:05",delivered,delivered,
2221,"5/12/2006,15:31:51",delivered,delivered,
2222,"9/12/2003,7:25:28",delivered,delivered,
2223,"5/28/2009,12:58:18",delivered,delivered,
2224,"9/6/2011,7:17:41",delivered,delivered,
2225,"11/27/2001,9:52:28",delivered,delivered,
2226,"5/22/2007,6:49:22",delivered,delivered,
